,word,word_len
2695,displacement,12
65328,display,7
157888,displease,9
184283,displeased,10
184320,displeasing,11
201141,displeasingly,13
68372,displeasure,11
154041,displume,8
163705,disport,7
173942,disposable,10
30784,disposal,8
161419,dispose,7
56721,disposition,11
162224,dispossess,10
176617,dispossessed,12
9852,dispossession,13
10054,dispraise,9
160243,dispread,8
54332,disproof,8
129356,disproportion,13
171163,disproportional,15
171162,disproportionate,16
201145,disproportionately,18
147642,disprove,8
92999,disprover,9
172289,disputable,10
84604,disputant,9
65579,disputation,11
172304,disputatious,12
201147,disputatiously,14
172305,disputative,11
65025,dispute,7
172292,disputed,8
44543,disqualification,16
174665,disqualified,12
150425,disqualify,10
178202,disqualifying,13
46146,disquiet,8
191215,disquieted,10
171144,disquieting,11
201149,disquietingly,13
68213,disquietude,11
58288,disquisition,12
148795,disregard,9
182344,disregarded,11
198785,disregarding,12
198783,disregardless,13
135168,disrepair,9
45828,disreputability,15
186047,disreputable,12
45829,disreputableness,16
201150,disreputably,12
134102,disrepute,9
46256,disrespect,10
186359,disrespectful,13
201154,disrespectfully,15
142212,disrobe,7
148585,disrupt,7
172248,disrupted,9
129983,disruption,10
185479,disruptive,10
198321,disruptively,12
149234,diss,4
68366,dissatisfaction,15
187093,dissatisfactory,15
172171,dissatisfied,12
157885,dissatisfy,10
155578,dissect,7
188035,dissected,9
3179,dissection,10
149126,dissemble,9
90111,dissembler,10
61303,dissembling,11
150386,disseminate,11
171023,disseminating,13
57093,dissemination,13
171022,disseminative,13
92737,disseminator,12
130033,dissension,10
148834,dissent,7
88304,dissenter,9
183145,dissentient,11
171810,dissentious,11
148925,dissertate,10
58277,dissertation,12
9963,disservice,10
163472,dissever,8
65017,dissidence,10
88305,dissident,9
67336,dissilience,11
180424,dissimilar,10
44731,dissimilarity,13
143127,dissimilate,11
125424,dissimilation,13
44737,dissimilitude,13
160769,dissimulate,11
188133,dissimulating,13
6103,dissimulation,13
188134,dissimulative,13
159735,dissipate,9
181786,dissipated,10
66380,dissipation,11
174018,dissociable,11
143529,dissociate,10
185956,dissociated,11
3161,dissociation,12
174021,dissociative,12
47208,dissolubility,13
189201,dissoluble,10
181787,dissolute,9
202977,dissolutely,11
45929,dissoluteness,13
125429,dissolution,11
189200,dissolvable,11
159730,dissolve,8
169313,dissolved,9
139298,dissolvent,10
139299,dissolver,9
197241,dissolving,10
53442,dissonance,10
181384,dissonant,9
160679,dissonate,9
148506,dissuade,8
1244,dissuasion,10
183947,dissuasive,10
57402,dissyllable,11
30789,distaff,7
173959,distal,6
199468,distally,8
165517,distance,8
170795,distant,7
201155,distantly,9
67966,distaste,8
183398,distasteful,11
201156,distastefully,13
44967,distastefulness,15
30791,distemper,9
143935,distend,7
178003,distended,9
175586,distensible,11
3000,distension,10
2999,distention,10
127790,distich,7
143687,distil,6
144943,distill,7
137487,distillate,10
137488,distillation,12
88311,distiller,9
30792,distillery,10
125431,distillment,11
170564,distinct,8
53672,distinction,11
169945,distinctive,11
202991,distinctively,13
44734,distinctiveness,15
201039,distinctly,10
44670,distinctness,12
147511,distinguish,11
172094,distinguishable,15
173681,distinguished,13
169947,distinguishing,14
132556,distomatosis,12
149113,distort,7
169835,distortable,11
189658,distorted,9
104683,distortion,10
88312,distortionist,13
157612,distract,8
168034,distracted,10
201041,distractedly,12
1538,distraction,11
162551,distrain,8
525,distraint,9
168035,distrait,8
167210,distraught,10
524,distress,8
175192,distressed,10
178148,distressful,11
201157,distressfully,13
47448,distressfulness,15
178147,distressing,11
198738,distressingly,13
81939,distributary,12
163578,distribute,10
174006,distributed,11
30795,distributer,11
47886,distribution,12
193650,distributional,14
169756,distributive,12
201159,distributively,14
73055,distributor,11
76737,district,8
46051,distrust,8
191274,distrustful,11
201160,distrustfully,13
46052,distrustfulness,15
152561,disturb,7
133775,disturbance,11
183061,disturbed,9
88309,disturber,9
178149,disturbing,10
201165,disturbingly,12
30803,disulfiram,10
144972,disunify,8
3167,disunion,8
163147,disunite,8
191463,disunited,9
130035,disunity,8
133963,disuse,6
172925,disused,7
189426,disyllabic,10
57401,disyllable,10
61746,dit,3
106988,dita,4
155670,ditch,5
116779,ditchmoss,9
133783,dither,6
125435,dithering,9
58043,dithyramb,9
193651,dithyrambic,11
118023,dittany,7
150299,ditto,5
63938,ditty,5
132870,diuresis,8
30810,diuretic,8
173024,diurnal,7
92631,diva,4
148612,divagate,8
2864,divagation,10
196430,divalent,8
30813,divan,5
165805,divaricate,10
3199,divarication,12
159078,dive,4
88320,diver,5
159752,diverge,7
66675,divergence,10
8231,divergency,10
186913,divergent,9
172385,diverging,9
186917,diverse,7
197932,diversely,9
44741,diverseness,11
135284,diversification,15
174005,diversified,11
145589,diversify,9
3484,diversion,9
173838,diversionary,12
93330,diversionist,12
44617,diversity,9
163704,divert,6
184276,diverted,8
133220,diverticulitis,14
130482,diverticulosis,14
132819,diverticulum,12
63867,divertimento,12
184331,diverting,9
198458,divertingly,11
143237,divest,6
59376,divestiture,11
174022,dividable,9
155632,divide,6
191439,divided,7
127652,dividend,8
88326,divider,7
30820,dividers,8
171929,dividing,8
61547,divination,10
185014,divinatory,10
178071,divine,6
199651,divinely,8
88327,diviner,7
67622,diving,6
56634,divinity,8
44418,divisibility,12
174016,divisible,9
74337,division,8
171930,divisional,10
171811,divisive,8
127654,divisor,7
163687,divorce,7
181113,divorced,8
88328,divorcee,8
9893,divorcement,11
81942,divot,5
150066,divulge,7
65333,divulgement,11
65332,divulgence,10
124957,divvy,5
75085,diwan,5
30830,dixie,5
142155,dizen,5
195470,dizygotic,9
195471,dizygous,8
198322,dizzily,7
133505,dizziness,9
192072,dizzy,5
88297,dj,2
84100,djinni,6
84101,djinny,6
127567,dkg,3
126622,dkl,3
126904,dkm,3
126611,dl,2
126895,dm,2
164370,do,2
184440,doable,6
22184,dobbin,6
127050,dobra,5
20821,dobson,6
20817,dobsonfly,9
88335,doc,3
88333,docent,6
189860,docile,6
46156,docility,8
37469,dock,4
124177,dockage,7
197259,docked,6
94350,docker,6
150723,docket,6
94351,dockhand,8
208,docking,7
77464,dockside,8
77388,dockyard,8
142537,doctor,6
195122,doctoral,8
60803,doctorate,9
24934,doctorfish,10
195123,doctorial,9
88358,doctrinaire,11
196067,doctrinal,9
201166,doctrinally,11
55265,doctrine,8
60019,docudrama,9
150668,document,8
195151,documental,10
60018,documentary,11
1183,documentation,13
177284,documented,10
158738,dodder,6
88344,dodderer,8
182697,doddering,9
182698,doddery,7
4702,doddle,6
129212,dodecagon,9
129531,dodecahedron,12
160394,dodge,5
88345,dodger,6
61267,dodging,7
186851,dodgy,5
15778,dodo,4
16584,doe,3
85845,doer,4
30841,doeskin,7
155939,doff,4
88352,dog,3
106951,dogbane,7
30842,dogcart,7
88354,doge,4
156425,dogfight,8
88355,dogfighter,10
9682,dogfingt,8
25142,dogfish,7
189847,dogged,6
200190,doggedly,8
45733,doggedness,10
58044,doggerel,8
18776,doggie,6
172238,dogging,7
200396,doggo,5
18777,doggy,5
34470,doghouse,8
22370,dogie,5
129289,dogleg,6
175696,doglike,7
61608,dogma,5
196068,dogmatic,8
169291,dogmatical,10
201167,dogmatically,12
150499,dogmatise,9
56800,dogmatism,9
88357,dogmatist,9
150334,dogmatize,9
91208,dogsbody,8
59952,dogshit,7
30847,dogsled,7
114783,dogtooth,8
2381,dogtrot,7
141609,dogwatch,8
120814,dogwood,7
22371,dogy,4
62228,doh,3
30852,dohickey,8
30868,doily,5
10068,doings,6
30853,dojigger,8
127425,dol,3
187992,dolabrate,9
187991,dolabriform,11
203125,dolce,5
104164,doldrums,8
8973,dole,4
179919,doleful,7
201168,dolefully,9
68294,dolefulness,11
169018,dolichocephalic,15
169019,dolichocranial,14
169020,dolichocranic,13
12126,doliolum,8
30871,doll,4
126937,dollar,6
24398,dollarfish,10
30873,dollhouse,9
128213,dollop,6
30872,dolly,5
30879,dolman,6
71528,dolmas,6
30883,dolmen,6
136132,dolomite,8
196534,dolomitic,9
68324,dolor,5
179949,dolorous,8
68325,dolour,6
179950,dolourous,9
18593,dolphin,7
70702,dolphinfish,11
94480,dolt,4
170691,doltish,7
199458,doltishly,9
76768,domain,6
104853,domatium,8
111871,dombeya,7
51718,dome,4
186697,domed,5
176511,domestic,8
201170,domestically,12
144371,domesticate,11
176512,domesticated,12
125436,domestication,13
144368,domesticise,11
48847,domesticity,11
144367,domesticize,11
76794,domicile,8
196535,domiciliary,11
165220,domiciliate,11
30617,domiciliation,13
134123,dominance,9
174078,dominant,8
198648,dominantly,10
164164,dominate,8
174068,dominated,9
174081,dominating,10
9292,domination,10
88367,dominatrix,10
88370,domine,6
88371,dominee,7
157501,domineer,8
174035,domineering,11
201172,domineeringly,13
45972,domineeringness,15
194717,dominical,9
88369,dominie,7
134136,dominion,8
30892,domino,6
3997,dominoes,8
3998,dominos,7
88368,dominus,7
92573,don,3
161740,donate,6
177326,donated,7
123750,donation,8
176158,done,4
86593,donee,5
161055,dong,4
30896,dongle,6
34462,donjon,6
62359,donkey,6
5056,donkeywork,10
88377,donna,5
187106,donnish,7
88378,donor,5
69303,donut,5
110820,doob,4
30854,doodad,6
122838,doodia,6
156792,doodle,6
30898,doodlebug,9
88266,doofus,6
30855,doohickey,9
66399,doom,4
167339,doomed,6
140474,doomsday,8
30900,door,4
30902,doorbell,8
30906,doorcase,8
30905,doorframe,9
30910,doorhandle,10
30907,doorjamb,8
88391,doorkeeper,10
30909,doorknob,8
34605,doorknocker,11
30911,doorlock,8
88385,doorman,7
95531,doormat,7
30914,doornail,8
30915,doorplate,9
30908,doorpost,8
30916,doorsill,8
30917,doorstep,8
30919,doorstop,8
30920,doorstopper,11
30921,doorway,7
30925,dooryard,8
135503,dopa,4
137500,dopamine,8
72109,dope,4
174167,doped,5
170677,dopey,5
83594,doppelganger,12
127580,doppelzentner,13
170676,dopy,4
19709,dorbeetle,9
172499,doric,5
90363,dork,4
30930,dorm,4
130286,dormancy,8
168240,dormant,7
30926,dormer,6
191557,dormie,6
30934,dormitory,9
21785,dormouse,8
191558,dormy,5
166327,dorsal,6
198325,dorsally,8
3338,dorsiflexion,12
167679,dorsoventral,12
198326,dorsoventrally,14
51921,dorsum,6
11957,dory,4
128215,dosage,6
128214,dose,4
185779,dosed,5
30938,dosemeter,9
30939,dosimeter,9
8213,dosimetry,9
141846,doss,4
30940,dossal,6
30941,dossel,6
88394,dosser,6
32225,dosshouse,9
59068,dossier,7
153977,dot,3
140305,dotage,6
88396,dotard,6
165648,dote,4
180920,doting,6
18041,dotrel,6
184101,dotted,6
18040,dotterel,8
201003,dottily,7
137503,dottle,6
180939,dotty,5
143841,double,6
176429,doubled,7
3733,doubleheader,12
30965,doubler,7
3866,doubles,7
61326,doublespeak,11
30969,doublet,7
53500,doublethink,11
127795,doubleton,9
30970,doubletree,10
6541,doubling,8
124820,doubloon,8
198334,doubly,6
147794,doubt,5
93889,doubter,7
187633,doubtful,8
201177,doubtfully,10
53225,doubtfulness,12
191278,doubting,8
198256,doubtless,9
30971,douche,6
71482,dough,5
69301,doughboy,8
129143,doughnut,8
181052,doughty,7
178118,doughy,6
184252,dour,4
111128,doura,5
111129,dourah,6
200278,dourly,6
23415,douroucouli,11
159195,douse,5
2230,dousing,7
69389,dove,4
30973,dovecote,8
18314,dovekie,7
30976,dovetail,8
183661,dovish,6
56906,dovishness,10
88410,dowager,7
201179,dowdily,7
45272,dowdiness,9
175847,dowdy,5
30979,dowel,5
1128,doweling,8
123703,dower,5
172966,dowered,7
172970,dowerless,9
123711,dowery,6
18156,dowitcher,9
198479,down,4
64193,downbeat,8
191569,downbound,9
191570,downcast,8
104779,downdraft,9
176125,downed,6
39574,downer,6
66255,downfall,8
198502,downfield,9
47749,downgrade,9
173298,downhearted,11
68347,downheartedness,15
191510,downhill,8
46448,downiness,9
177763,downlike,8
161511,download,8
191538,downmarket,10
146270,downplay,8
104582,downpour,8
178453,downright,9
46277,downrightness,13
198500,downriver,9
191539,downscale,9
54548,downside,8
1489,downsizing,10
81927,downslope,9
2117,downspin,8
200551,downstage,9
191581,downstair,9
191580,downstairs,10
191584,downstream,10
61685,downstroke,10
4664,downswing,9
9149,downtick,8
139932,downtime,8
191586,downtown,8
2115,downturn,8
198481,downward,8
198482,downwardly,10
198480,downwards,9
198470,downwind,8
177762,downy,5
123710,dowry,5
143582,dowse,5
95523,dowser,6
53924,dowsing,7
30983,doxepin,7
63816,doxology,8
30987,doxorubicin,11
87590,doxy,4
30988,doxycycline,11
88091,doyen,5
88412,doyenne,7
30869,doyley,6
30870,doyly,5
141818,doze,4
188187,dozen,5
128318,dozens,6
27939,dozer,5
168245,dozy,4
174247,drab,4
108354,draba,5
201184,drably,6
45273,drabness,8
115116,dracaena,8
127538,drachm,6
127046,drachma,7
107195,dracontium,10
131774,dracunculiasis,14
151529,draft,5
88415,draftee,7
88418,drafter,7
4958,drafting,8
88421,draftsman,9
7688,draftsmanship,13
88423,draftsperson,12
180274,drafty,6
154646,drag,4
68982,dragee,6
92822,dragger,7
175888,dragging,8
203126,draggingly,10
170475,draggled,8
76015,dragnet,7
88424,dragoman,8
14507,dragon,6
24904,dragonet,8
20846,dragonfly,9
119586,dragonhead,10
163096,dragoon,7
31007,drain,5
3257,drainage,8
31011,drainboard,10
190966,drained,7
179859,draining,8
31005,drainpipe,9
31013,drainplug,9
16190,drake,5
127537,dram,4
58025,drama,5
180979,dramatic,8
198989,dramatically,12
63589,dramatics,9
7408,dramatisation,13
150561,dramatise,9
88432,dramatist,9
7650,dramatization,13
150560,dramatize,9
196058,dramaturgic,11
196059,dramaturgical,13
63587,dramaturgy,10
156131,drape,5
172973,draped,6
88434,draper,6
31015,drapery,7
174550,drastic,7
197989,drastically,11
104777,draught,7
4020,draughts,8
88422,draughtsman,11
180275,draughty,8
152865,draw,4
48530,drawback,8
31019,drawbar,7
31020,drawbridge,10
88435,drawee,6
31022,drawer,6
27346,drawers,7
4067,drawing,7
31036,drawknife,9
150489,drawl,5
88442,drawler,7
190947,drawn,5
31038,drawnwork,9
31037,drawshave,9
31039,drawstring,10
31043,dray,4
22181,drayhorse,9
157482,dread,5
168294,dreaded,7
184255,dreadful,8
197985,dreadfully,10
44977,dreadfulness,12
49208,dreadlock,9
31046,dreadnaught,11
31045,dreadnought,11
52647,dream,5
88745,dreamer,7
201187,dreamfully,10
201185,dreamily,8
68119,dreaminess,10
53845,dreaming,8
52634,dreamland,9
191246,dreamless,9
185607,dreamlike,9
52635,dreamworld,10
168036,dreamy,6
170031,drear,5
201132,drearily,8
48819,dreariness,10
174248,dreary,6
39408,dreck,5
152880,dredge,6
31048,dredger,7
128221,dreg,4
81960,dregs,5
166315,drench,6
192121,drenched,8
2231,drenching,9
176538,dress,5
2324,dressage,8
176172,dressed,7
88446,dresser,7
5605,dressing,8
88447,dressmaker,10
4960,dressmaking,11
184168,dressy,6
81963,drey,4
154237,dribble,7
88457,dribbler,8
3833,dribbling,9
128209,driblet,7
192169,dried,5
31203,drier,5
158378,drift,5
66681,driftage,8
95249,drifter,7
25083,driftfish,9
187593,drifting,8
137495,driftwood,9
7374,drill,5
185353,drilled,7
7747,drilling,8
201188,drily,5
71679,drink,5
71680,drinkable,9
88464,drinker,7
6055,drinking,8
160156,drip,4
180286,dripless,8
67085,drippage,8
201890,drippily,8
47210,drippiness,10
67084,dripping,8
69647,drippings,9
192129,drippy,6
31118,dripstone,9
162943,drive,5
142752,drivel,6
88465,driveller,9
167407,driven,6
31130,driver,6
31132,driveshaft,10
31133,driveway,8
174874,driving,7
104589,drizzle,7
191517,drizzling,9
192130,drizzly,7
31141,drogue,6
178894,droll,5
4174,drollery,8
14804,dromaeosaur,11
22809,dromedary,9
31145,dronabinol,10
64171,drone,5
64172,droning,7
59939,drool,5
88456,drooler,7
165885,droop,5
190658,drooping,8
201189,droopingly,10
190659,droopy,6
156126,drop,4
156668,dropforge,9
153937,dropkick,8
88470,dropkicker,10
128210,droplet,7
57790,dropline,8
88083,dropout,7
183574,dropped,7
31163,dropper,7
191533,dropping,8
137640,droppings,9
111166,dropseed,8
178033,dropsical,9
132986,dropsy,6
31165,droshky,7
31166,drosky,6
20016,drosophila,10
135329,dross,5
141174,drought,7
31167,drove,5
89866,drover,6
144890,drown,5
167122,drowned,7
141817,drowse,6
201190,drowsily,8
130463,drowsiness,10
168243,drowsy,6
154277,drub,4
9579,drubbing,8
163049,drudge,6
5053,drudgery,8
169353,drudging,8
142568,drug,4
174168,drugged,7
31173,drugget,7
5597,drugging,8
92231,druggist,8
177928,drugless,8
31176,drugstore,9
88483,druid,5
31181,drum,4
61738,drumbeat,8
92052,drumbeater,10
8156,drumfire,8
24604,drumfish,8
31188,drumhead,8
81967,drumlin,7
88487,drummer,7
4423,drumming,8
69399,drumstick,9
88491,drunk,5
88490,drunkard,8
174165,drunken,7
199773,drunkenly,9
130771,drunkenness,11
193653,drupaceous,10
122362,drupe,5
122364,drupelet,8
54050,druthers,8
177835,dry,3
84148,dryad,5
153426,drydock,7
31202,dryer,5
31205,drygoods,8
200152,dryly,5
134942,dryness,7
23247,dryopithecine,13
107463,drypis,6
127794,duad,4
188764,dual,4
55386,dualism,7
88500,dualist,7
195584,dualistic,9
44623,duality,7
162869,dub,3
137508,dubbin,6
31214,dubbing,7
53224,dubiety,7
169775,dubious,7
202313,dubiously,9
